image_id,generator,split,cue,delta,toward,logit,p_synth,logit_reference,p_synth_reference
f32732119632130510d480c894336143,imagen3,test,focus_stacking,0.06801895424723625,clean focus stack,0.291255328684818,0.5723034303643108,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,imagen3,test,lighting_quality,-0.06739009916782379,harsh overhead light,0.291255328684818,0.5723034303643108,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,imagen3,test,composition_balance,0.06593641452491283,balanced composition,0.291255328684818,0.5723034303643108,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,imagen3,test,face_anatomy,0.05943650007247925,correct facial anatomy,0.291255328684818,0.5723034303643108,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,imagen3,test,ghosting,0.05773341632448137,minimal ghosting,0.291255328684818,0.5723034303643108,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,imagen3,test,infrared_camera_cues,0.05438525974750519,infrared capture cues present,0.291255328684818,0.5723034303643108,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,FLUX.1-dev,test,mirrorless_cues,0.1365310661494732,mirrorless capture cues present,2.4874543903739257,0.9232576328508603,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,FLUX.1-dev,test,focus_stacking,0.1080377921462059,clean focus stack,2.4874543903739257,0.9232576328508603,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,FLUX.1-dev,test,face_anatomy,0.10652235522866249,correct facial anatomy,2.4874543903739257,0.9232576328508603,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,FLUX.1-dev,test,lighting_quality,-0.10516817308962345,harsh overhead light,2.4874543903739257,0.9232576328508603,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,FLUX.1-dev,test,perspective_coherence,0.09210742823779583,coherent perspective lines,2.4874543903739257,0.9232576328508603,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,FLUX.1-dev,test,fabric_realism,-0.09122886136174202,flat plastic fabric,2.4874543903739257,0.9232576328508603,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,SD3-medium,test,mirrorless_cues,0.10276500694453716,mirrorless capture cues present,1.6021168179468974,0.832314031739538,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,SD3-medium,test,composition_balance,0.0998218022286892,balanced composition,1.6021168179468974,0.832314031739538,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,SD3-medium,test,lighting_quality,-0.09737780969589949,harsh overhead light,1.6021168179468974,0.832314031739538,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,SD3-medium,test,focus_stacking,0.09528446197509766,clean focus stack,1.6021168179468974,0.832314031739538,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,SD3-medium,test,studio_quality,0.0885328371077776,studio lighting control,1.6021168179468974,0.832314031739538,-3.4673464681991217,0.03025574001495815
f32732119632130510d480c894336143,SD3-medium,test,face_anatomy,0.07796981371939182,correct facial anatomy,1.6021168179468974,0.832314031739538,-3.4673464681991217,0.03025574001495815
